panel,quantity,units,a_per_day,time_day,value,pixel_spread
aggregates,PrPSc aggregate concentration,nM,0.0235,260.471,24.6454,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,261.462,24.6454,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,262.454,24.6765,0.1244
aggregates,PrPSc aggregate concentration,nM,0.0235,263.445,24.661,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,264.436,24.6299,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,265.428,24.5677,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,266.419,24.5521,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,267.41,24.5677,0.2176
aggregates,PrPSc aggregate concentration,nM,0.0235,268.401,24.661,0.2798
aggregates,PrPSc aggregate concentration,nM,0.0235,269.393,24.7387,0.2487
aggregates,PrPSc aggregate concentration,nM,0.0235,270.384,24.8164,0.2176
aggregates,PrPSc aggregate concentration,nM,0.0235,271.375,24.863,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,272.367,24.9097,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,273.358,24.863,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,274.349,24.863,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,275.341,24.9097,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,276.332,24.9718,0.2176
aggregates,PrPSc aggregate concentration,nM,0.0235,277.323,25.0029,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,278.315,25.0029,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,279.306,24.9718,0.2176
aggregates,PrPSc aggregate concentration,nM,0.0235,280.297,24.9252,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,281.289,24.8941,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,282.28,24.8475,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,283.271,24.8319,0.1244
aggregates,PrPSc aggregate concentration,nM,0.0235,284.263,24.863,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,285.254,24.8786,0.2176
aggregates,PrPSc aggregate concentration,nM,0.0235,286.245,24.8319,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,287.237,24.8941,0.2487
aggregates,PrPSc aggregate concentration,nM,0.0235,288.228,24.9563,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,289.219,24.9252,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,290.211,24.9252,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,291.202,24.9563,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,292.193,25.0029,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,293.185,25.0029,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,294.176,25.0185,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,295.167,25.0496,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,296.159,25.034,0.2176
aggregates,PrPSc aggregate concentration,nM,0.0235,297.15,25.0185,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,298.141,25.034,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,299.133,25.0185,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,300.124,25.0029,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,301.115,24.9718,0.0933
aggregates,PrPSc aggregate concentration,nM,0.0235,302.107,24.9563,0.1244
aggregates,PrPSc aggregate concentration,nM,0.0235,303.098,24.9252,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,304.089,24.863,0.2487
aggregates,PrPSc aggregate concentration,nM,0.0235,305.081,24.8009,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,306.072,24.8475,0.2176
aggregates,PrPSc aggregate concentration,nM,0.0235,307.063,24.8786,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,308.055,24.9097,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,309.046,24.9252,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,310.037,24.9408,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,311.029,24.9097,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,312.02,24.9097,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,313.011,24.9097,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,314.002,24.9097,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,314.994,24.8941,0.1244
aggregates,PrPSc aggregate concentration,nM,0.0235,315.985,24.9097,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,316.976,24.9252,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,317.968,24.9874,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,318.959,25.034,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,319.95,25.0496,0.1244
aggregates,PrPSc aggregate concentration,nM,0.0235,320.942,25.0496,0.1244
aggregates,PrPSc aggregate concentration,nM,0.0235,321.933,25.0496,0.1244
aggregates,PrPSc aggregate concentration,nM,0.0235,322.924,25.034,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,323.916,25.0496,0.1244
aggregates,PrPSc aggregate concentration,nM,0.0235,324.907,25.0496,0.1244
aggregates,PrPSc aggregate concentration,nM,0.0235,325.898,25.0496,0.1244
aggregates,PrPSc aggregate concentration,nM,0.0235,326.89,25.0496,0.1244
aggregates,PrPSc aggregate concentration,nM,0.0235,327.881,25.0807,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,328.872,25.0962,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,329.864,25.0962,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,330.855,25.1117,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,331.846,25.0962,0.2176
aggregates,PrPSc aggregate concentration,nM,0.0235,332.838,25.0185,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,333.829,25.0185,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,334.82,25.0651,0.2176
aggregates,PrPSc aggregate concentration,nM,0.0235,335.812,25.1117,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,336.803,25.1428,0.1244
aggregates,PrPSc aggregate concentration,nM,0.0235,337.794,25.1584,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,338.786,25.1895,0.2176
aggregates,PrPSc aggregate concentration,nM,0.0235,339.777,25.2516,0.2176
aggregates,PrPSc aggregate concentration,nM,0.0235,340.768,25.2827,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,341.76,25.2672,0.1244
aggregates,PrPSc aggregate concentration,nM,0.0235,342.751,25.2672,0.1244
aggregates,PrPSc aggregate concentration,nM,0.0235,343.742,25.2672,0.1244
aggregates,PrPSc aggregate concentration,nM,0.0235,344.734,25.2672,0.1244
aggregates,PrPSc aggregate concentration,nM,0.0235,345.725,25.2983,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,346.716,25.2983,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,347.708,25.2983,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,348.699,25.3138,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,349.69,25.3449,0.0933
aggregates,PrPSc aggregate concentration,nM,0.0235,350.682,25.3138,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,351.673,25.2827,0.2176
aggregates,PrPSc aggregate concentration,nM,0.0235,352.664,25.2361,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,353.656,25.205,0.1244
aggregates,PrPSc aggregate concentration,nM,0.0235,354.647,25.1895,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,355.638,25.1895,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,356.629,25.1739,0.1244
aggregates,PrPSc aggregate concentration,nM,0.047,10.657,-0.0081,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,11.648,-0.0081,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,12.639,0.0074,0.0933
aggregates,PrPSc aggregate concentration,nM,0.047,16.605,0.0696,0.0311
aggregates,PrPSc aggregate concentration,nM,0.047,17.596,0.0696,0.0311
aggregates,PrPSc aggregate concentration,nM,0.047,27.509,0.1473,0.0
aggregates,PrPSc aggregate concentration,nM,0.047,32.466,0.0851,0.0622
aggregates,PrPSc aggregate concentration,nM,0.047,33.457,0.1007,0.0933
aggregates,PrPSc aggregate concentration,nM,0.047,37.423,0.1318,0.1554
aggregates,PrPSc aggregate concentration,nM,0.047,38.414,0.1318,0.2176
aggregates,PrPSc aggregate concentration,nM,0.047,39.405,0.1318,0.1554
aggregates,PrPSc aggregate concentration,nM,0.047,43.371,0.2095,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,44.362,0.2095,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,45.353,0.2406,0.0
aggregates,PrPSc aggregate concentration,nM,0.047,48.327,0.396,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,49.318,0.396,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,50.31,0.396,0.1244
aggregates,PrPSc aggregate concentration,nM,0.047,53.284,0.6292,0.1554
aggregates,PrPSc aggregate concentration,nM,0.047,54.275,0.6292,0.2176
aggregates,PrPSc aggregate concentration,nM,0.047,55.266,0.6292,0.1554
aggregates,PrPSc aggregate concentration,nM,0.047,58.24,0.9556,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,59.232,0.9401,0.2176
aggregates,PrPSc aggregate concentration,nM,0.047,60.223,0.9401,0.1554
aggregates,PrPSc aggregate concentration,nM,0.047,62.206,1.3132,0.0933
aggregates,PrPSc aggregate concentration,nM,0.047,63.197,1.3132,0.2176
aggregates,PrPSc aggregate concentration,nM,0.047,64.188,1.3132,0.2176
aggregates,PrPSc aggregate concentration,nM,0.047,67.162,1.7484,0.2176
aggregates,PrPSc aggregate concentration,nM,0.047,68.154,1.7484,0.2176
aggregates,PrPSc aggregate concentration,nM,0.047,69.145,1.7329,0.0622
aggregates,PrPSc aggregate concentration,nM,0.047,71.128,2.2303,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,72.119,2.2303,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,73.11,2.2147,0.0311
aggregates,PrPSc aggregate concentration,nM,0.047,74.102,2.7433,0.1554
aggregates,PrPSc aggregate concentration,nM,0.047,75.093,2.7277,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,76.084,2.7277,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,78.067,3.2407,0.2176
aggregates,PrPSc aggregate concentration,nM,0.047,79.058,3.2407,0.2176
aggregates,PrPSc aggregate concentration,nM,0.047,80.05,3.2562,0.1244
aggregates,PrPSc aggregate concentration,nM,0.047,82.032,3.7381,0.2176
aggregates,PrPSc aggregate concentration,nM,0.047,83.024,3.7536,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,85.006,4.2822,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,85.998,4.2977,0.2176
aggregates,PrPSc aggregate concentration,nM,0.047,86.989,4.2977,0.1554
aggregates,PrPSc aggregate concentration,nM,0.047,88.971,4.7796,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,89.963,4.7796,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,90.954,4.7796,0.1244
aggregates,PrPSc aggregate concentration,nM,0.047,91.945,5.277,0.1244
aggregates,PrPSc aggregate concentration,nM,0.047,92.937,5.2925,0.2176
aggregates,PrPSc aggregate concentration,nM,0.047,93.928,5.2925,0.2176
aggregates,PrPSc aggregate concentration,nM,0.047,95.911,5.7433,0.0622
aggregates,PrPSc aggregate concentration,nM,0.047,96.902,5.7589,0.2176
aggregates,PrPSc aggregate concentration,nM,0.047,97.893,5.7589,0.2176
aggregates,PrPSc aggregate concentration,nM,0.047,99.876,6.1941,0.0933
aggregates,PrPSc aggregate concentration,nM,0.047,100.867,6.2097,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,101.859,6.2097,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,104.833,6.5983,0.2176
aggregates,PrPSc aggregate concentration,nM,0.047,105.824,6.5983,0.2176
aggregates,PrPSc aggregate concentration,nM,0.047,106.815,6.6138,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,109.789,6.9092,0.2176
aggregates,PrPSc aggregate concentration,nM,0.047,110.781,6.9092,0.2176
aggregates,PrPSc aggregate concentration,nM,0.047,111.772,6.9092,0.0933
aggregates,PrPSc aggregate concentration,nM,0.047,113.755,7.2978,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,114.746,7.2978,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,115.737,7.2978,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,118.711,7.4377,0.0933
aggregates,PrPSc aggregate concentration,nM,0.047,119.703,7.4532,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,120.694,7.4532,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,123.668,7.7486,0.1554
aggregates,PrPSc aggregate concentration,nM,0.047,124.659,7.7486,0.2176
aggregates,PrPSc aggregate concentration,nM,0.047,125.651,7.7641,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,128.625,8.0439,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,129.616,8.0595,0.2176
aggregates,PrPSc aggregate concentration,nM,0.047,130.607,8.0439,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,133.581,8.3548,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,134.572,8.3548,0.2487
aggregates,PrPSc aggregate concentration,nM,0.047,135.564,8.3548,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,138.538,8.4325,0.1554
aggregates,PrPSc aggregate concentration,nM,0.047,139.529,8.417,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,140.52,8.4325,0.1554
aggregates,PrPSc aggregate concentration,nM,0.047,143.494,8.6812,0.1554
aggregates,PrPSc aggregate concentration,nM,0.047,144.486,8.6812,0.2176
aggregates,PrPSc aggregate concentration,nM,0.047,145.477,8.6968,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,148.451,8.93,0.0933
aggregates,PrPSc aggregate concentration,nM,0.047,149.442,8.93,0.2176
aggregates,PrPSc aggregate concentration,nM,0.047,150.434,8.93,0.2176
aggregates,PrPSc aggregate concentration,nM,0.047,153.408,9.1165,0.0311
aggregates,PrPSc aggregate concentration,nM,0.047,154.399,9.132,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,155.39,9.132,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,159.356,9.2564,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,160.347,9.2564,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,161.338,9.2564,0.1244
aggregates,PrPSc aggregate concentration,nM,0.047,164.312,9.1631,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,165.304,9.1631,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,166.295,9.1631,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,169.269,9.1787,0.1554
aggregates,PrPSc aggregate concentration,nM,0.047,170.26,9.1787,0.2176
aggregates,PrPSc aggregate concentration,nM,0.047,171.252,9.1787,0.1554
aggregates,PrPSc aggregate concentration,nM,0.047,174.226,9.1009,0.0
aggregates,PrPSc aggregate concentration,nM,0.047,175.217,9.0854,0.2176
aggregates,PrPSc aggregate concentration,nM,0.047,176.208,9.1009,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,180.173,9.3186,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,181.165,9.3186,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,182.156,9.303,0.0933
aggregates,PrPSc aggregate concentration,nM,0.047,185.13,9.2564,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,186.121,9.2564,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,187.113,9.2564,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,190.087,9.3652,0.0933
aggregates,PrPSc aggregate concentration,nM,0.047,191.078,9.3652,0.2176
aggregates,PrPSc aggregate concentration,nM,0.047,192.069,9.3652,0.2176
aggregates,PrPSc aggregate concentration,nM,0.047,196.035,9.4118,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,197.026,9.4118,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,200.991,9.4585,0.1554
aggregates,PrPSc aggregate concentration,nM,0.047,201.983,9.4585,0.2176
aggregates,PrPSc aggregate concentration,nM,0.047,202.974,9.4585,0.1554
aggregates,PrPSc aggregate concentration,nM,0.047,205.948,9.474,0.1244
aggregates,PrPSc aggregate concentration,nM,0.047,206.939,9.4585,0.2176
aggregates,PrPSc aggregate concentration,nM,0.047,207.931,9.474,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,210.905,9.474,0.0
aggregates,PrPSc aggregate concentration,nM,0.047,211.896,9.4896,0.2176
aggregates,PrPSc aggregate concentration,nM,0.047,212.887,9.4896,0.2176
aggregates,PrPSc aggregate concentration,nM,0.047,213.879,9.5051,0.1244
aggregates,PrPSc aggregate concentration,nM,0.047,216.853,9.4118,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,217.844,9.4118,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,218.835,9.4118,0.1244
aggregates,PrPSc aggregate concentration,nM,0.047,221.809,9.3807,0.1244
aggregates,PrPSc aggregate concentration,nM,0.047,222.8,9.3963,0.2176
aggregates,PrPSc aggregate concentration,nM,0.047,223.792,9.4118,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,227.757,9.4429,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,228.748,9.4429,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,229.74,9.4429,0.1244
aggregates,PrPSc aggregate concentration,nM,0.047,232.714,9.5051,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,233.705,9.5051,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,234.696,9.4896,0.1554
aggregates,PrPSc aggregate concentration,nM,0.047,237.67,9.3963,0.0933
aggregates,PrPSc aggregate concentration,nM,0.047,238.662,9.4118,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,239.653,9.4118,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,243.618,9.4274,0.2176
aggregates,PrPSc aggregate concentration,nM,0.047,244.61,9.4274,0.2176
aggregates,PrPSc aggregate concentration,nM,0.047,248.575,9.4429,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,249.566,9.4429,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,250.558,9.4429,0.1244
aggregates,PrPSc aggregate concentration,nM,0.047,253.532,9.5673,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,254.523,9.5828,0.2176
aggregates,PrPSc aggregate concentration,nM,0.047,255.514,9.5984,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,258.488,9.474,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,259.48,9.474,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,260.471,9.474,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,263.445,9.474,0.0622
aggregates,PrPSc aggregate concentration,nM,0.047,264.436,9.4896,0.2176
aggregates,PrPSc aggregate concentration,nM,0.047,265.428,9.4896,0.2176
aggregates,PrPSc aggregate concentration,nM,0.047,269.393,9.5362,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,270.384,9.5362,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,271.375,9.5517,0.1554
aggregates,PrPSc aggregate concentration,nM,0.047,274.349,9.5051,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,275.341,9.5051,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,276.332,9.4896,0.1554
aggregates,PrPSc aggregate concentration,nM,0.047,279.306,9.5206,0.1554
aggregates,PrPSc aggregate concentration,nM,0.047,280.297,9.5362,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,281.289,9.5362,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,284.263,9.5051,0.0622
aggregates,PrPSc aggregate concentration,nM,0.047,285.254,9.5051,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,286.245,9.5051,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,290.211,9.4896,0.2176
aggregates,PrPSc aggregate concentration,nM,0.047,291.202,9.5051,0.2487
aggregates,PrPSc aggregate concentration,nM,0.047,292.193,9.5206,0.1554
aggregates,PrPSc aggregate concentration,nM,0.047,295.167,9.7383,0.2176
aggregates,PrPSc aggregate concentration,nM,0.047,296.159,9.7383,0.2176
aggregates,PrPSc aggregate concentration,nM,0.047,297.15,9.7538,0.1244
aggregates,PrPSc aggregate concentration,nM,0.047,300.124,9.7227,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,301.115,9.7072,0.2176
aggregates,PrPSc aggregate concentration,nM,0.047,302.107,9.7072,0.1554
aggregates,PrPSc aggregate concentration,nM,0.047,305.081,9.7227,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,306.072,9.7227,0.1865
aggregates,PrPSc aggregate concentration,nM,0.047,307.063,9.7227,0.1865
